50,1,1600,1850
1600,8.50857,867.60144,0.00000
1605,9.17260,935.31121,0.12800
1610,9.63920,982.89013,0.25600
1615,10.53251,1073.97888,0.38300
1620,11.25550,1147.70080,0.51100
1625,11.71146,1194.19384,0.64000
1630,13.20886,1346.88085,0.76800
1635,13.48389,1374.92492,0.89600
1640,14.20127,1448.07531,1.02300
1645,15.51126,1581.65209,1.15100
1650,15.98183,1629.63464,1.28000
1655,16.91930,1725.22729,1.40800
1660,17.78022,1813.01293,1.53800
1665,18.62825,1899.48535,1.66600
1670,19.68133,2006.86584,1.79400
1675,20.43486,2083.70166,1.92000
1680,21.58178,2200.65039,2.04800
1685,21.99509,2242.79443,2.17600
1690,22.02008,2245.34301,2.30300
1695,22.54669,2299.04052,2.43100
1700,22.95320,2340.49096,2.56000
1705,23.71496,2418.16674,2.68800
1710,24.27701,2475.47729,2.81700
1715,23.74609,2421.34130,2.94300
1720,23.61612,2408.08813,3.07100
1725,24.11870,2459.33520,3.19900
1730,24.70200,2518.81274,3.32600
1735,25.87207,2638.12304,3.45400
1740,26.03851,2655.09423,3.58300
1745,26.38522,2690.44726,3.71100
1750,27.08821,2762.13037,3.84100
1755,27.87096,2841.94531,3.96900
1760,28.10051,2865.35229,4.09700
1765,28.06429,2861.65869,4.22300
1770,28.99347,2956.40551,4.35100
1775,28.90103,2946.97998,4.47900
1780,29.26846,2984.44604,4.60600
1785,28.94638,2951.60400,4.73400
1790,29.99178,3058.20141,4.86300
1795,30.47547,3107.52246,4.99100
1800,31.70006,3232.39111,5.12100
1805,31.45903,3207.81396,5.24900
1810,31.39150,3200.92749,5.37700
1815,31.76902,3239.42309,5.50300
1820,31.78516,3241.06835,5.63100
1825,32.62667,3326.87548,5.75900
1830,32.39722,3303.47924,5.88600
1835,32.78746,3343.27148,6.01400
1840,32.38454,3302.18603,6.14300
1845,32.96811,3361.69189,6.27200
1850,33.84122,3450.72119,6.39900
