200,1,1600,1800
1600,8.49428,866.14465,0.00000
1601,9.25410,943.62207,0.13000
1602,9.73219,992.37225,0.25700
1603,10.75068,1096.22485,0.38700
1604,11.45760,1168.30859,0.51500
1605,11.99285,1222.88696,0.64300
1606,13.07852,1333.58984,0.76900
1607,13.40322,1366.69958,0.89800
1608,14.67349,1496.22656,1.02700
1609,15.48636,1579.11267,1.15500
1610,15.88176,1619.43054,1.28300
1611,17.13483,1747.20385,1.40900
1612,17.05394,1738.95568,1.53800
1613,17.59774,1794.40588,1.66700
1614,17.54363,1788.88793,1.79500
1615,17.10048,1743.70080,1.92300
1616,16.99602,1733.05004,2.05000
1617,17.25817,1759.78027,2.17800
1618,17.41431,1775.70214,2.30700
1619,17.68106,1802.90173,2.43500
1620,18.14631,1850.34240,2.56300
1621,18.54741,1891.24182,2.69000
1622,18.38718,1874.90332,2.81800
1623,18.25119,1861.03735,2.94600
1624,18.32884,1868.95471,3.07200
1625,18.53029,1889.49609,3.20000
1626,18.54744,1891.24450,3.33000
1627,18.97282,1934.61987,3.45800
1628,19.37479,1975.60766,3.58600
1629,19.49408,1987.77185,3.71200
1630,19.25690,1963.58691,3.84100
1631,19.46844,1985.15698,3.97000
1632,19.51259,1989.65893,4.09800
1633,19.60620,1999.20483,4.22600
1634,19.26896,1964.81677,4.35300
1635,18.99244,1936.62084,4.48100
1636,19.00282,1937.67907,4.61000
1637,19.45345,1983.62854,4.73800
1638,19.59530,1998.09277,4.86600
1639,19.76692,2015.59252,4.99300
1640,19.47099,1985.41735,5.12100
1641,19.04750,1942.23510,5.25000
1642,19.18475,1956.22985,5.37800
1643,19.21309,1959.11950,5.50600
1644,19.07723,1945.26599,5.63300
1645,19.51630,1990.03735,5.76100
1646,19.12408,1950.04394,5.89000
1647,18.92949,1930.20141,6.01800
1648,19.13100,1950.74926,6.14600
1649,19.29861,1967.83984,6.27300
1650,18.87053,1924.18969,6.40100
1651,18.96245,1933.56274,6.52900
1652,19.45013,1983.29064,6.65500
1653,19.84723,2023.78222,6.78300
1654,19.65173,2003.84729,6.91300
1655,19.76662,2015.56176,7.04100
1656,19.75849,2014.73339,7.16900
1657,20.08026,2047.54333,7.29500
1658,19.67227,2005.94201,7.42300
1659,19.71070,2009.86059,7.55300
1660,19.92730,2031.94653,7.68100
1661,20.12927,2052.54052,7.80900
1662,19.73132,2011.96252,7.93500
1663,19.92016,2031.21838,8.06300
1664,19.72387,2011.20312,8.19300
1665,19.94541,2033.79333,8.32100
1666,20.16137,2055.81372,8.44900
1667,19.94980,2034.24060,8.57500
1668,20.00981,2040.36010,8.70300
1669,20.24958,2064.80810,8.83300
1670,20.04178,2043.61975,8.96100
1671,19.92177,2031.38244,9.08900
1672,20.39694,2079.83447,9.21500
1673,20.33439,2073.45629,9.34300
1674,20.71769,2112.54125,9.47100
1675,20.77163,2118.04125,9.59800
1676,20.56038,2096.50073,9.72600
1677,20.61196,2101.75976,9.85500
1678,20.53331,2093.73999,9.98300
1679,20.97515,2138.79370,10.11100
1680,21.32354,2174.31787,10.23800
1681,22.34706,2278.68481,10.36600
1682,22.03186,2246.54418,10.49600
1683,21.69720,2212.41918,10.62400
1684,22.47878,2292.11596,10.75200
1685,22.22866,2266.61181,10.87800
1686,22.45906,2290.10498,11.00600
1687,22.64691,2309.25976,11.13500
1688,22.49434,2293.70214,11.26100
1689,22.44372,2288.54052,11.38900
1690,22.22251,2265.98486,11.51700
1691,21.69071,2211.75781,11.64400
1692,21.94578,2237.76684,11.77200
1693,21.75474,2218.28662,11.90200
1694,21.87685,2230.73828,12.03000
1695,21.32201,2174.16210,12.15800
1696,20.99113,2140.42333,12.28400
1697,21.65487,2208.10351,12.41200
1698,21.75300,2218.10913,12.54100
1699,21.27513,2169.38183,12.66700
1700,21.44526,2186.72949,12.79500
1701,22.14304,2257.88061,12.92300
1702,23.11181,2356.66479,13.05300
1703,23.79908,2426.74414,13.18100
1704,24.23293,2470.98315,13.30900
1705,24.23140,2470.82739,13.43600
1706,24.38226,2486.20971,13.56400
1707,24.46670,2494.82031,13.69200
1708,23.83355,2430.25927,13.81800
1709,23.05698,2351.07421,13.94700
1710,22.66924,2311.53662,14.07600
1711,23.03945,2349.28564,14.20400
1712,22.77403,2322.22143,14.33200
1713,23.04418,2349.76831,14.46200
1714,22.96229,2341.41796,14.59000
1715,23.11479,2356.96875,14.71800
1716,22.72128,2316.84277,14.84400
1717,22.89636,2334.69531,14.97300
1718,22.94024,2339.16967,15.10100
1719,23.91096,2438.15185,15.22700
1720,24.34066,2481.96801,15.35500
1721,24.60848,2509.27685,15.48300
1722,24.42891,2490.96704,15.61000
1723,24.26016,2473.75927,15.73800
1724,23.90036,2437.07104,15.86600
1725,24.68731,2517.31494,15.99300
1726,25.08469,2557.83496,16.12100
1727,25.68194,2618.73510,16.24900
1728,25.68602,2619.15161,16.37600
1729,25.68436,2618.98193,16.50400
1730,25.32953,2582.80078,16.63300
1731,25.76472,2627.17626,16.76100
1732,26.11931,2663.33300,16.88900
1733,26.75231,2727.87866,17.01600
1734,26.13988,2665.43066,17.14400
1735,25.60853,2611.25000,17.27200
1736,25.74797,2625.46850,17.39900
1737,25.51843,2602.06274,17.52700
1738,26.29541,2681.28955,17.65500
1739,25.21440,2571.06152,17.78100
1740,25.25150,2574.84472,17.90900
1741,24.70829,2519.45410,18.03900
1742,24.83258,2532.12817,18.16700
1743,24.96764,2545.89941,18.29500
1744,24.73993,2522.68041,18.42200
1745,25.17502,2567.04614,18.55000
1746,25.51370,2601.58032,18.67800
1747,25.07188,2556.52880,18.80400
1748,25.32559,2582.39892,18.93200
1749,25.33034,2582.88403,19.06200
1750,25.73525,2624.17138,19.19000
1751,25.90504,2641.48437,19.31800
1752,24.99921,2549.11840,19.44400
1753,25.35090,2584.97998,19.57200
1754,25.10344,2559.74707,19.70000
1755,24.86310,2535.24047,19.82700
1756,24.80795,2529.61694,19.95500
1757,25.13329,2562.79052,20.08300
1758,25.08130,2557.48974,20.21000
1759,25.79758,2630.52685,20.33800
1760,26.76631,2729.30664,20.46700
1761,25.96328,2647.42309,20.59500
1762,25.85001,2635.87353,20.72300
1763,26.58871,2711.19677,20.85000
1764,27.24380,2777.99560,20.97800
1765,27.63274,2817.65429,21.10600
1766,28.30932,2886.64428,21.23300
1767,28.43229,2899.18286,21.36100
1768,28.04446,2859.63745,21.48900
1769,28.92210,2949.12768,21.61600
1770,28.99973,2957.04345,21.74400
1771,29.37714,2995.52734,21.87200
1772,29.66316,3024.69213,21.99800
1773,29.11932,2969.23803,22.12600
1774,29.18881,2976.32373,22.25400
1775,29.29888,2987.54736,22.38100
1776,29.10394,2967.66992,22.50900
1777,28.71624,2928.13745,22.63700
1778,28.71586,2928.09838,22.76400
1779,28.14880,2870.27587,22.89200
1780,28.15987,2871.40478,23.02100
1781,29.07414,2964.63085,23.14900
1782,29.45288,3003.25024,23.27700
1783,29.10580,2967.85986,23.40400
1784,29.18177,2975.60595,23.53200
1785,30.23845,3083.35375,23.66000
1786,29.28117,2985.74169,23.78700
1787,28.99145,2956.19970,23.91500
1788,30.15942,3075.29541,24.04300
1789,30.05371,3064.51611,24.17000
1790,28.66799,2923.21752,24.29800
1791,27.69726,2824.23388,24.42700
1792,27.99748,2854.84619,24.55500
1793,27.28202,2781.89208,24.68300
1794,27.83559,2838.33935,24.81000
1795,27.57120,2811.37988,24.93800
1796,29.33324,2991.05078,25.06700
1797,29.68274,3026.68920,25.19500
1798,30.03615,3062.72509,25.32300
1799,29.77150,3035.73974,25.45300
1800,29.10994,2968.28149,25.58100
