50,1,1600,1850
1600,10.21454,1041.55615,0.00000
1605,11.12279,1134.16857,0.12800
1610,11.59256,1182.07031,0.25800
1615,12.89658,1315.03808,0.38600
1620,13.52686,1379.30688,0.51400
1625,14.35995,1464.25476,0.64000
1630,15.35715,1565.93725,0.76800
1635,15.78437,1609.50073,0.89800
1640,16.86045,1719.22595,1.02600
1645,17.74925,1809.85522,1.15400
1650,18.85537,1922.64379,1.28000
1655,19.93217,2032.44262,1.40800
1660,20.18118,2057.83374,1.53600
1665,20.23306,2063.12451,1.66300
1670,20.90764,2131.91015,1.79100
1675,21.35799,2177.83056,1.92000
1680,21.95134,2238.33374,2.04800
1685,21.92732,2235.88476,2.17600
1690,22.74659,2319.42407,2.30300
1695,22.57421,2301.84692,2.43100
1700,23.44201,2390.33471,2.56000
1705,23.02690,2348.00610,2.68800
1710,23.88150,2435.14794,2.81600
1715,24.12781,2460.26440,2.94300
1720,24.74856,2523.56079,3.07100
1725,25.35704,2585.60668,3.19900
1730,25.64976,2615.45385,3.32600
1735,25.49084,2599.24975,3.45400
1740,26.41530,2693.51489,3.58300
1745,26.32194,2683.99536,3.71100
1750,26.48892,2701.02099,3.83900
1755,26.58516,2710.83471,3.96600
1760,27.53167,2807.34863,4.09400
1765,28.26984,2882.61865,4.22300
1770,27.88042,2842.90942,4.35100
1775,28.51503,2907.62036,4.47900
1780,29.04788,2961.95312,4.60600
1785,29.84257,3042.98657,4.73400
1790,29.57479,3015.68164,4.86300
1795,28.90739,2947.62817,4.99100
1800,28.30316,2886.01586,5.11900
1805,29.43725,3001.65698,5.24600
1810,30.90911,3151.73974,5.37400
1815,31.02972,3164.03784,5.50300
1820,32.28366,3291.89990,5.63100
1825,33.47838,3413.72338,5.75900
1830,33.61382,3427.53393,5.88600
1835,34.07015,3474.06494,6.01400
1840,33.98397,3465.27661,6.14300
1845,33.74659,3441.07177,6.27100
1850,33.51810,3417.77270,6.39900
