50,1,1600,1850
1600,8.16715,832.78808,0.00000
1605,8.60416,877.34863,0.12800
1610,9.26884,945.12518,0.25400
1615,9.80837,1000.13952,0.38200
1620,10.84039,1105.37243,0.50900
1625,11.27370,1149.55603,0.63700
1630,12.46411,1270.93981,0.76600
1635,13.25878,1351.97143,0.89400
1640,13.56349,1383.04187,1.02200
1645,15.26678,1556.72290,1.14900
1650,15.74072,1605.04907,1.27700
1655,16.32717,1664.84887,1.40600
1660,17.31307,1765.37915,1.53400
1665,18.22681,1858.55053,1.66200
1670,19.32337,1970.36462,1.78900
1675,20.24795,2064.64233,1.91700
1680,21.01063,2142.41137,2.04600
1685,22.38687,2282.74365,2.17400
1690,22.51269,2295.57348,2.30200
1695,22.44941,2289.12060,2.42900
1700,22.99197,2344.44433,2.55700
1705,23.30950,2376.82250,2.68600
1710,23.62240,2408.72802,2.81500
1715,24.36688,2484.64184,2.94300
1720,24.89470,2538.46240,3.06900
1725,25.10201,2559.60107,3.19700
1730,25.85478,2636.35913,3.32600
1735,26.06825,2658.12670,3.45500
1740,25.64732,2615.20581,3.58300
1745,26.67311,2719.80322,3.70900
1750,26.53692,2705.91552,3.83700
1755,26.98089,2751.18701,3.96500
1760,27.26778,2780.44067,4.09200
1765,28.10169,2865.47265,4.22000
1770,27.95921,2850.94360,4.34900
1775,27.95823,2850.84448,4.47700
1780,28.57122,2913.34985,4.60500
1785,29.85305,3044.05566,4.73200
1790,29.91418,3050.28857,4.86000
1795,29.96827,3055.80419,4.98900
1800,30.77017,3137.57153,5.11700
1805,31.04191,3165.28076,5.24700
1810,30.81824,3142.47338,5.37500
1815,31.30739,3192.35180,5.50300
1820,32.57295,3321.39770,5.62900
1825,34.07343,3474.39892,5.75700
1830,33.33919,3399.53002,5.88500
1835,33.22080,3387.45751,6.01200
1840,33.19765,3385.09814,6.14000
1845,33.57252,3423.32226,6.26600
1850,34.80884,3549.38745,6.39400
